filename,class,case,has_arrow
image_00000.png,positive,positive_noise,True
image_00001.png,negative,neg_triangle_out,False
image_00002.png,positive,positive,True
image_00003.png,positive,positive_noise,True
image_00004.png,positive,positive,True
image_00005.png,negative,neg_multiple_circles,False
image_00006.png,negative,neg_multiple_circles,False
image_00007.png,negative,neg_triangle_out,True
image_00008.png,negative,neg_empty,False
image_00009.png,negative,neg_multiple_circles,False
image_00010.png,negative,neg_disjoint,True
image_00011.png,positive,positive,True
image_00012.png,positive,positive_noise,True
image_00013.png,negative,neg_circle_only,False
image_00014.png,negative,neg_triangle_out,True
image_00015.png,negative,neg_circle_only,True
image_00016.png,positive,positive_noise,True
image_00017.png,positive,positive_noise,False
image_00018.png,negative,neg_circle_only,True
image_00019.png,positive,positive,False
image_00020.png,positive,positive_noise,True
image_00021.png,negative,neg_circle_only,True
image_00022.png,positive,positive,True
image_00023.png,positive,positive,True
image_00024.png,negative,neg_two_triangles,False
image_00025.png,positive,positive,True
image_00026.png,negative,neg_empty,True
image_00027.png,negative,neg_disjoint,False
image_00028.png,positive,positive_noise,True
image_00029.png,positive,positive,True
image_00030.png,negative,neg_multiple_circles,False
image_00031.png,negative,neg_empty,False
image_00032.png,positive,positive,False
image_00033.png,positive,positive,False
image_00034.png,positive,positive,True
image_00035.png,negative,neg_circle_only,False
image_00036.png,positive,positive,True
image_00037.png,positive,positive_noise,True
image_00038.png,negative,neg_empty,False
image_00039.png,negative,neg_two_triangles,False
image_00040.png,positive,positive,True
image_00041.png,positive,positive,False
image_00042.png,negative,neg_two_triangles,False
image_00043.png,positive,positive,True
image_00044.png,negative,neg_empty,False
image_00045.png,negative,neg_empty,True
image_00046.png,positive,positive_noise,True
image_00047.png,positive,positive,False
image_00048.png,positive,positive,True
image_00049.png,positive,positive,False
image_00050.png,positive,positive,False
image_00051.png,positive,positive_noise,True
image_00052.png,negative,neg_triangle_out,True
image_00053.png,negative,neg_disjoint,False
image_00054.png,negative,neg_two_triangles,False
image_00055.png,negative,neg_empty,True
image_00056.png,positive,positive,True
image_00057.png,negative,neg_triangle_out,False
image_00058.png,positive,positive,True
image_00059.png,positive,positive,True
image_00060.png,positive,positive,True
image_00061.png,negative,neg_circle_only,False
image_00062.png,positive,positive_noise,True
image_00063.png,negative,neg_empty,True
image_00064.png,positive,positive,True
image_00065.png,positive,positive,True
image_00066.png,negative,neg_triangle_out,False
image_00067.png,negative,neg_multiple_circles,False
image_00068.png,positive,positive,False
image_00069.png,negative,neg_disjoint,True
image_00070.png,negative,neg_multiple_circles,False
image_00071.png,negative,neg_two_triangles,False
image_00072.png,positive,positive,True
image_00073.png,negative,neg_empty,False
image_00074.png,negative,neg_multiple_circles,True
image_00075.png,positive,positive,True
image_00076.png,negative,neg_two_triangles,False
image_00077.png,positive,positive,True
image_00078.png,positive,positive,True
image_00079.png,positive,positive,False
image_00080.png,positive,positive,True
image_00081.png,negative,neg_triangle_out,False
image_00082.png,negative,neg_multiple_circles,True
image_00083.png,positive,positive_noise,True
image_00084.png,negative,neg_multiple_circles,False
image_00085.png,positive,positive,False
image_00086.png,positive,positive,True
image_00087.png,positive,positive,True
image_00088.png,positive,positive,False
image_00089.png,negative,neg_circle_only,False
image_00090.png,positive,positive_noise,False
image_00091.png,positive,positive_noise,True
image_00092.png,positive,positive,True
image_00093.png,positive,positive,True
image_00094.png,positive,positive_noise,True
image_00095.png,positive,positive,True
image_00096.png,negative,neg_two_triangles,False
image_00097.png,positive,positive,False
image_00098.png,negative,neg_triangle_out,False
image_00099.png,negative,neg_disjoint,True
image_00100.png,positive,positive,True
image_00101.png,positive,positive,False
image_00102.png,negative,neg_multiple_circles,True
image_00103.png,negative,neg_two_triangles,False
image_00104.png,negative,neg_multiple_circles,False
image_00105.png,negative,neg_multiple_circles,False
image_00106.png,positive,positive,True
image_00107.png,positive,positive,True
image_00108.png,positive,positive,True
image_00109.png,positive,positive_noise,False
image_00110.png,positive,positive_noise,True
image_00111.png,positive,positive,False
image_00112.png,positive,positive,True
image_00113.png,negative,neg_disjoint,False
image_00114.png,positive,positive_noise,True
image_00115.png,positive,positive,False
image_00116.png,positive,positive_noise,True
image_00117.png,positive,positive_noise,True
image_00118.png,negative,neg_multiple_circles,False
image_00119.png,negative,neg_multiple_circles,False
image_00120.png,positive,positive,True
image_00121.png,negative,neg_multiple_circles,True
image_00122.png,positive,positive,True
image_00123.png,positive,positive_noise,True
image_00124.png,positive,positive_noise,False
image_00125.png,negative,neg_disjoint,False
image_00126.png,negative,neg_circle_only,False
image_00127.png,negative,neg_empty,False
image_00128.png,negative,neg_multiple_circles,False
image_00129.png,negative,neg_empty,True
image_00130.png,negative,neg_circle_only,False
image_00131.png,negative,neg_empty,False
image_00132.png,negative,neg_circle_only,False
image_00133.png,positive,positive,False
image_00134.png,positive,positive_noise,False
image_00135.png,positive,positive,True
image_00136.png,positive,positive_noise,True
image_00137.png,negative,neg_disjoint,False
image_00138.png,positive,positive,False
image_00139.png,positive,positive,True
image_00140.png,negative,neg_disjoint,True
image_00141.png,negative,neg_two_triangles,False
image_00142.png,positive,positive_noise,True
image_00143.png,negative,neg_multiple_circles,True
image_00144.png,negative,neg_triangle_out,False
image_00145.png,positive,positive,True
image_00146.png,positive,positive,True
image_00147.png,negative,neg_triangle_out,True
image_00148.png,negative,neg_triangle_out,False
image_00149.png,positive,positive,False
image_00150.png,positive,positive_noise,False
image_00151.png,positive,positive,True
image_00152.png,negative,neg_empty,False
image_00153.png,negative,neg_multiple_circles,False
image_00154.png,positive,positive,True
