filename,class,case,has_arrow
image_00000.png,negative,neg_circle_only,False
image_00001.png,positive,positive,True
image_00002.png,positive,positive,False
image_00003.png,positive,positive,True
image_00004.png,positive,positive_noise,True
image_00005.png,negative,neg_empty,False
image_00006.png,positive,positive_noise,True
image_00007.png,positive,positive_noise,True
image_00008.png,positive,positive,True
image_00009.png,positive,positive,True
image_00010.png,positive,positive_noise,True
image_00011.png,negative,neg_empty,True
image_00012.png,negative,neg_multiple_circles,False
image_00013.png,negative,neg_two_triangles,True
image_00014.png,positive,positive,True
image_00015.png,negative,neg_empty,False
image_00016.png,positive,positive_noise,False
image_00017.png,negative,neg_empty,True
image_00018.png,positive,positive_noise,False
image_00019.png,negative,neg_empty,False
image_00020.png,positive,positive_noise,False
image_00021.png,negative,neg_empty,True
image_00022.png,negative,neg_circle_only,True
image_00023.png,positive,positive,True
image_00024.png,negative,neg_two_triangles,False
image_00025.png,positive,positive_noise,False
image_00026.png,positive,positive,True
image_00027.png,negative,neg_disjoint,False
image_00028.png,negative,neg_triangle_out,False
image_00029.png,negative,neg_disjoint,False
image_00030.png,negative,neg_triangle_out,False
image_00031.png,negative,neg_triangle_out,False
image_00032.png,positive,positive_noise,True
image_00033.png,positive,positive,True
image_00034.png,positive,positive,True
image_00035.png,negative,neg_triangle_out,True
image_00036.png,negative,neg_two_triangles,True
image_00037.png,positive,positive_noise,True
image_00038.png,negative,neg_empty,True
image_00039.png,positive,positive,True
image_00040.png,negative,neg_empty,False
image_00041.png,positive,positive_noise,False
image_00042.png,negative,neg_disjoint,False
image_00043.png,negative,neg_circle_only,False
image_00044.png,negative,neg_two_triangles,False
image_00045.png,positive,positive,False
image_00046.png,negative,neg_circle_only,False
image_00047.png,positive,positive,True
image_00048.png,positive,positive,True
image_00049.png,negative,neg_multiple_circles,False
image_00050.png,positive,positive,True
image_00051.png,negative,neg_empty,False
image_00052.png,negative,neg_disjoint,False
image_00053.png,negative,neg_multiple_circles,False
image_00054.png,negative,neg_two_triangles,True
image_00055.png,positive,positive_noise,True
image_00056.png,negative,neg_two_triangles,True
image_00057.png,positive,positive_noise,True
image_00058.png,negative,neg_disjoint,False
image_00059.png,positive,positive,True
image_00060.png,negative,neg_triangle_out,False
image_00061.png,positive,positive,True
image_00062.png,negative,neg_triangle_out,False
image_00063.png,negative,neg_disjoint,False
image_00064.png,negative,neg_empty,False
image_00065.png,negative,neg_empty,False
image_00066.png,negative,neg_circle_only,False
image_00067.png,positive,positive,True
image_00068.png,positive,positive_noise,True
image_00069.png,negative,neg_two_triangles,False
image_00070.png,negative,neg_circle_only,False
image_00071.png,positive,positive,True
image_00072.png,positive,positive,True
image_00073.png,negative,neg_disjoint,True
image_00074.png,positive,positive,True
image_00075.png,negative,neg_circle_only,True
image_00076.png,negative,neg_triangle_out,False
image_00077.png,positive,positive_noise,False
image_00078.png,negative,neg_two_triangles,True
image_00079.png,positive,positive_noise,True
image_00080.png,negative,neg_disjoint,False
image_00081.png,positive,positive,True
image_00082.png,negative,neg_disjoint,False
image_00083.png,positive,positive,True
image_00084.png,negative,neg_circle_only,True
image_00085.png,positive,positive,False
image_00086.png,negative,neg_circle_only,True
image_00087.png,negative,neg_circle_only,False
image_00088.png,positive,positive,False
image_00089.png,positive,positive_noise,True
image_00090.png,negative,neg_disjoint,False
image_00091.png,positive,positive,True
image_00092.png,positive,positive,True
image_00093.png,positive,positive_noise,True
