filename,class,case,has_arrow
image_00000.png,positive,positive_noise,True
image_00001.png,negative,neg_two_triangles,False
image_00002.png,positive,positive_noise,True
image_00003.png,negative,neg_triangle_out,False
image_00004.png,negative,neg_two_triangles,False
image_00005.png,positive,positive_noise,True
image_00006.png,positive,positive,False
image_00007.png,positive,positive,True
image_00008.png,positive,positive_noise,True
image_00009.png,negative,neg_two_triangles,False
image_00010.png,negative,neg_two_triangles,True
image_00011.png,positive,positive,False
image_00012.png,negative,neg_two_triangles,True
image_00013.png,negative,neg_circle_only,False
image_00014.png,negative,neg_triangle_out,False
image_00015.png,positive,positive,False
image_00016.png,positive,positive,True
image_00017.png,negative,neg_multiple_circles,True
image_00018.png,negative,neg_empty,False
image_00019.png,positive,positive,False
image_00020.png,positive,positive,False
image_00021.png,negative,neg_disjoint,False
image_00022.png,negative,neg_triangle_out,False
image_00023.png,negative,neg_triangle_out,True
image_00024.png,negative,neg_empty,False
image_00025.png,negative,neg_triangle_out,False
image_00026.png,positive,positive,True
image_00027.png,negative,neg_circle_only,False
image_00028.png,negative,neg_two_triangles,True
image_00029.png,positive,positive,True
image_00030.png,negative,neg_circle_only,False
image_00031.png,positive,positive,True
image_00032.png,positive,positive_noise,True
image_00033.png,positive,positive_noise,True
image_00034.png,negative,neg_multiple_circles,False
image_00035.png,positive,positive,True
image_00036.png,positive,positive_noise,False
image_00037.png,positive,positive_noise,True
image_00038.png,negative,neg_disjoint,False
image_00039.png,negative,neg_circle_only,False
image_00040.png,negative,neg_triangle_out,True
image_00041.png,negative,neg_two_triangles,False
image_00042.png,negative,neg_disjoint,True
image_00043.png,negative,neg_empty,True
image_00044.png,positive,positive,True
image_00045.png,positive,positive,True
image_00046.png,positive,positive,True
image_00047.png,negative,neg_multiple_circles,False
image_00048.png,negative,neg_multiple_circles,False
image_00049.png,negative,neg_two_triangles,False
image_00050.png,positive,positive,True
image_00051.png,negative,neg_triangle_out,False
image_00052.png,positive,positive,True
image_00053.png,positive,positive,True
image_00054.png,positive,positive,False
image_00055.png,negative,neg_multiple_circles,False
image_00056.png,negative,neg_circle_only,False
image_00057.png,positive,positive,True
image_00058.png,positive,positive_noise,True
image_00059.png,positive,positive,True
image_00060.png,positive,positive,True
image_00061.png,positive,positive,False
image_00062.png,positive,positive,True
image_00063.png,positive,positive_noise,True
image_00064.png,positive,positive_noise,True
image_00065.png,negative,neg_empty,True
image_00066.png,positive,positive,True
image_00067.png,positive,positive,True
image_00068.png,positive,positive,True
image_00069.png,negative,neg_disjoint,True
